id,name,path,state_fips,county_fips,suffix,abbreviation,state_abbr,applicable,applicableYears,data,highlight
077,Lee (LE),lee,05,077,County,LE,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
079,Lincoln (LI),lincoln,05,079,County,LI,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,1
081,Little River (LR),little-river,05,081,County,LR,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
083,Logan (LO),logan,05,083,County,LO,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,1
085,Lonoke (LK),lonoke,05,085,County,LK,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
087,Madison (MA),madison,05,087,County,MA,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
089,Marion (MR),marion,05,089,County,MR,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
091,Miller (MI),miller,05,091,County,MI,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
093,Mississippi (MS),mississippi,05,093,County,MS,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
095,Monroe (MN),monroe,05,095,County,MN,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",11%,1
097,Montgomery (MT),montgomery,05,097,County,MT,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
099,Nevada (NE),nevada,05,099,County,NE,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
101,Newton (NW),newton,05,101,County,NW,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
103,Ouachita (OU),ouachita,05,103,County,OU,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
105,Perry (PE),perry,05,105,County,PE,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
107,Phillips (PH),phillips,05,107,County,PH,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",10%,1
109,Pike (PI),pike,05,109,County,PI,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
111,Poinsett (PO),poinsett,05,111,County,PO,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
113,Polk (PL),polk,05,113,County,PL,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
115,Pope (PP),pope,05,115,County,PP,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
117,Prairie (PR),prairie,05,117,County,PR,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
119,Pulaski (PU),pulaski,05,119,County,PU,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
121,Randolph (RA),randolph,05,121,County,RA,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
123,St. Francis (SF),st-francis,05,123,County,SF,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
125,Saline (SA),saline,05,125,County,SA,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
127,Scott (SC),scott,05,127,County,SC,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
129,Searcy (SE),searcy,05,129,County,SE,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
131,Sebastian (SB),sebastian,05,131,County,SB,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
133,Sevier (SV),sevier,05,133,County,SV,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
135,Sharp (SH),sharp,05,135,County,SH,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
137,Stone (ST),stone,05,137,County,ST,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
139,Union (UN),union,05,139,County,UN,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
141,Van Buren (VB),van-buren,05,141,County,VB,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
143,Washington (WA),washington,05,143,County,WA,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
145,White (WH),white,05,145,County,WH,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
147,Woodruff (WO),woodruff,05,147,County,WO,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
149,Yell (YE),yell,05,149,County,YE,AR,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
001,Alameda (AL),alameda,06,001,County,AL,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
003,Alpine (AP),alpine,06,003,County,AP,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
005,Amador (AM),amador,06,005,County,AM,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
007,Butte (BU),butte,06,007,County,BU,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
009,Calaveras (CA),calaveras,06,009,County,CA,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
011,Colusa (CO),colusa,06,011,County,CO,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
013,Contra Costa (CN),contra-costa,06,013,County,CN,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
015,Del Norte (DE),del-norte,06,015,County,DE,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
017,El Dorado (EL),el-dorado,06,017,County,EL,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
019,Fresno (FR),fresno,06,019,County,FR,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
021,Glenn (GL),glenn,06,021,County,GL,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
023,Humboldt (HU),humboldt,06,023,County,HU,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
025,Imperial (IM),imperial,06,025,County,IM,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
027,Inyo (IN),inyo,06,027,County,IN,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
029,Kern (KE),kern,06,029,County,KE,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
031,Kings (KI),kings,06,031,County,KI,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
033,Lake (LA),lake,06,033,County,LA,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
035,Lassen (LS),lassen,06,035,County,LS,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
037,Los Angeles (LO),los-angeles,06,037,County,LO,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
039,Madera (MA),madera,06,039,County,MA,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
041,Marin (MR),marin,06,041,County,MR,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
043,Mariposa (MI),mariposa,06,043,County,MI,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
045,Mendocino (ME),mendocino,06,045,County,ME,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
047,Merced (MC),merced,06,047,County,MC,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
049,Modoc (MO),modoc,06,049,County,MO,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
051,Mono (MN),mono,06,051,County,MN,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
053,Monterey (MT),monterey,06,053,County,MT,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
055,Napa (NA),napa,06,055,County,NA,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
057,Nevada (NE),nevada,06,057,County,NE,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
059,Orange (OR),orange,06,059,County,OR,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
061,Placer (PL),placer,06,061,County,PL,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
063,Plumas (PU),plumas,06,063,County,PU,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
065,Riverside (RI),riverside,06,065,County,RI,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
067,Sacramento (SA),sacramento,06,067,County,SA,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
069,San Benito (SN),san-benito,06,069,County,SN,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
071,San Bernardino (SB),san-bernardino,06,071,County,SB,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
073,San Diego (SD),san-diego,06,073,County,SD,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,2
075,San Francisco (SF),san-francisco,06,075,County,SF,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
077,San Joaquin (SJ),san-joaquin,06,077,County,SJ,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
079,San Luis Obispo (SP),san-luis-obispo,06,079,County,SP,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
081,San Mateo (SE),san-mateo,06,081,County,SE,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
083,Santa Barbara (SR),santa-barbara,06,083,County,SR,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
085,Santa Clara (ST),santa-clara,06,085,County,ST,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
087,Santa Cruz (SC),santa-cruz,06,087,County,SC,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
089,Shasta (SH),shasta,06,089,County,SH,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
091,Sierra (SI),sierra,06,091,County,SI,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
093,Siskiyou (SY),siskiyou,06,093,County,SY,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
095,Solano (SO),solano,06,095,County,SO,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
097,Sonoma (SM),sonoma,06,097,County,SM,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
099,Stanislaus (SL),stanislaus,06,099,County,SL,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
101,Sutter (SU),sutter,06,101,County,SU,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
103,Tehama (TE),tehama,06,103,County,TE,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
105,Trinity (TR),trinity,06,105,County,TR,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
107,Tulare (TU),tulare,06,107,County,TU,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
109,Tuolumne (TO),tuolumne,06,109,County,TO,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
111,Ventura (VE),ventura,06,111,County,VE,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
113,Yolo (YO),yolo,06,113,County,YO,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
115,Yuba (YU),yuba,06,115,County,YU,CA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
001,Adams (AD),adams,08,001,County,AD,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,2
003,Alamosa (AL),alamosa,08,003,County,AL,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
005,Arapahoe (AR),arapahoe,08,005,County,AR,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
007,Archuleta (AC),archuleta,08,007,County,AC,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
009,Baca (BA),baca,08,009,County,BA,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
011,Bent (BE),bent,08,011,County,BE,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
013,Boulder (BO),boulder,08,013,County,BO,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,2
014,Broomfield (BR),broomfield,08,014,County,BR,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
015,Chaffee (CH),chaffee,08,015,County,CH,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
017,Cheyenne (CE),cheyenne,08,017,County,CE,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
019,Clear Creek (CL),clear-creek,08,019,County,CL,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
021,Conejos (CO),conejos,08,021,County,CO,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
023,Costilla (CS),costilla,08,023,County,CS,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
025,Crowley (CR),crowley,08,025,County,CR,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
027,Custer (CU),custer,08,027,County,CU,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
029,Delta (DE),delta,08,029,County,DE,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
031,Denver (DN),denver,08,031,County,DN,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",25%,2
033,Dolores (DO),dolores,08,033,County,DO,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
035,Douglas (DU),douglas,08,035,County,DU,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
037,Eagle (EA),eagle,08,037,County,EA,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,2
039,Elbert (EL),elbert,08,039,County,EL,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
041,El Paso (EP),el-paso,08,041,County,EP,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
043,Fremont (FR),fremont,08,043,County,FR,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
045,Garfield (GA),garfield,08,045,County,GA,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",23%,2
047,Gilpin (GI),gilpin,08,047,County,GI,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
049,Grand (GR),grand,08,049,County,GR,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,2
051,Gunnison (GU),gunnison,08,051,County,GU,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",24%,2
053,Hinsdale (HI),hinsdale,08,053,County,HI,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
055,Huerfano (HU),huerfano,08,055,County,HU,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
057,Jackson (JA),jackson,08,057,County,JA,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
059,Jefferson (JE),jefferson,08,059,County,JE,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",23%,2
061,Kiowa (KI),kiowa,08,061,County,KI,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
063,Kit Carson (KC),kit-carson,08,063,County,KC,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
065,Lake (LA),lake,08,065,County,LA,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
067,La Plata (LP),la-plata,08,067,County,LP,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
069,Larimer (LR),larimer,08,069,County,LR,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",23%,2
071,Las Animas (LS),las-animas,08,071,County,LS,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
073,Lincoln (LI),lincoln,08,073,County,LI,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
075,Logan (LO),logan,08,075,County,LO,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
077,Mesa (ME),mesa,08,077,County,ME,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
079,Mineral (MI),mineral,08,079,County,MI,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
081,Moffat (MO),moffat,08,081,County,MO,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
083,Montezuma (MN),montezuma,08,083,County,MN,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
085,Montrose (MT),montrose,08,085,County,MT,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
087,Morgan (MG),morgan,08,087,County,MG,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
089,Otero (OT),otero,08,089,County,OT,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
091,Ouray (OU),ouray,08,091,County,OU,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
093,Park (PA),park,08,093,County,PA,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
095,Phillips (PH),phillips,08,095,County,PH,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
097,Pitkin (PI),pitkin,08,097,County,PI,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
099,Prowers (PR),prowers,08,099,County,PR,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
101,Pueblo (PU),pueblo,08,101,County,PU,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
103,Rio Blanco (RB),rio-blanco,08,103,County,RB,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
105,Rio Grande (RG),rio-grande,08,105,County,RG,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
107,Routt (RO),routt,08,107,County,RO,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",23%,2
109,Saguache (SA),saguache,08,109,County,SA,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
111,San Juan (SJ),san-juan,08,111,County,SJ,CO,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
